,TITLE,today,tomorrow
145072,End of an era: Nokia phone division to be renamed Microsoft Mobiles,0,0
146992,Microsoft renames Nokia to Microsoft Mobile – end of an era,1,0
146993,Nokia scrambling to settle Chennai plant issue as Microsoft deal almost finalised,1,0
146994,Microsoft to close Nokia deal this week,1,0
146995,Microsoft to complete €5.4bn acquisition of Nokia on April 25,1,0
146996,Nokia expects Microsoft deal to close by this Friday,1,0
146997,Nokia to rebrand as Microsoft Mobile,1,0
146999,Nokia Changes Name to Microsoft Mobile within Days,1,0
147000,The death of Nokia and the rise of 'Microsoft Mobile',1,0
147001,Nokia brand to be dropped in favour of Microsoft Mobile,1,0
147002,"Microsoft Corp.'s share price down, confirms the 5.4-billion-euro Nokia handset  ...",1,0
147005,Nokia to become Microsoft...,1,0
147006,Nokia to be renamed Microsoft Mobile,1,0
147007,Microsoft to complete Nokia acquisition this week,1,0
147008,Nokia set to be rebranded as Microsoft Mobile,1,0
147009,Microsoft-Nokia €5.4 billion deal to close by Friday,1,0
147010,Microsoft announces 25 April close date for Nokia acquisition,1,0
147011,Nokia-Microsoft deal on Friday,1,0
147013,Microsoft's Nokia buyout will close on 25 April,1,0
147014,Microsoft to close Nokia deal,1,0
147015,Nokia to be renamed as buyout from Microsoft concludes this Friday,1,0
147016,Microsoft-Nokia deal to close by Friday,1,0
147017,Microsoft to Close $7.2 billion Nokia Deal April 25,1,0
147019,Microsoft To Complete Purchase Of Nokia???s Hardware Business This Friday,1,0
147020,Microsoft's Nokia buyout a done deal: 5 things you need to know,1,0
147021,Microsoft to finalise Nokia Devices and services acquisition,1,0
147022,Microsoft and Nokia deal tweaked ahead of completion,1,0
147023,Rumor: Microsoft To Rename Nokia Acquisition as 'Microsoft Mobile',1,0
147025,Microsoft to complete Nokia hardware division takeover April 25,1,0
147026,Nokia expects Devices & Services sale to Microsoft on 25 April 2014,1,0
147028,Microsoft - Nokia deal closes on Friday,1,0
147029,Microsoft-Nokia to officially seal the deal,1,0
147030,Nokia Plans to Close Microsoft Deal this Week,1,0
147031,Microsoft Plans To Close Nokia Acquisition On Friday,1,0
147032,Microsoft to manage nokia.com and social sites for up to a year,1,0
147033,Microsoft Acquisition of Nokia Devices To Close this Week,1,0
147034,Nokia - Microsoft deal completes on April 25,1,0
147035,"Nokia, Microsoft deal likely to be finalized by April 25",1,0
147037,Nokia / Microsoft to close this month,1,0
147039,Nokia hopes to close Microsoft deal Friday,1,0
147040,Nokia phone business to be renamed 'Microsoft Mobile',1,0
147041,Microsoft-Nokia deal to close this April 25,1,0
147042,Microsoft's Acquisition Of Nokia In A $7.2 Billion Deal To Be Finalized On April 25,1,0
147043,Microsoft to Close Nokia Acquisition Friday,1,0
147044,Nokia Oyj to be renamed 'Microsoft Mobile Oy',1,0
147045,Microsoft to complete acquisition of Nokia's Devices & Services business on Friday,1,0
147046,Nokia sees Microsoft deal closing this week,1,0
147047,Nokia-Microsoft deal expected to close on April 25,1,0
147048,Nokia to Close Sale of Handset Business to Microsoft on Friday,1,0
147049,Microsoft to take over Nokia's handset business this week,1,0
147050,Nokia to close deal with Microsoft by 25th April,1,0
147051,Microsoft to complete Nokia devices and services acquisition on April 25th,1,0
147052,Nokia will officially join Microsoft this Friday,1,0
147053,Nokia Or Microsoft Mobiles ? Is this the End of the Nokia Brand?,1,0
147054,Nokia Microsoft deal to close by 25 April 2014,1,0
147055,"Microsoft Nokia deal to be signed April 25, Chennai plant an issue",1,0
147056,"Hello Microsoft MObile, goodbye Nokia",1,0
147057,Microsoft acquisition of Nokia expected to be done by April 25,1,0
147058,Microsoft to close Nokia deal by Friday,1,0
147059,Nokia to close deal with Microsoft on Apr 25,1,0
147060,Microsoft sets official Nokia acquisition completion date…,1,0
147061,Here's How Microsoft Corporation Can Grow in the Connected Car Market,1,0
147062,"Nokia deal set to close this week, division to be known as Microsoft Mobile",1,0
147064,Microsoft's Nokia acquisition set to finally close,1,0
147065,Microsoft and Nokia to complete merger on April 25,1,0
147066,Nokia smartphone business to be called 'Microsoft Mobile' after $7.2B deal closes,1,0
147067,Microsoft to close Nokia deal on Friday,1,0
147069,Microsoft Corporation (MSFT) may rename Nokia following closing of acquisition,1,0
147070,Nokia-Microsoft deal to be completed this Friday,1,0
147071,Microsoft-Nokia acquisition deal to close on Friday,1,0
147073,Microsoft Mulls Renaming Nokia Oyj to Microsoft Oy,1,0
147074,Leaked Memo Reveals Nokia Will Rebrand as Microsoft Mobile,1,0
147075,"Goodbye Nokia, Hello Microsoft Mobile?",1,0
147076,Microsoft Closing on $7.2bn Nokia Purchase Friday,1,0
147077,Nokia phone division to be renamed Microsoft Mobile,1,0
147078,Microsoft To Acquire Nokia in $7.5 Billion Deal on April 25,1,0
147079,Microsoft Deal With Nokia Closes Friday,1,0
147080,Nokia-Microsoft Deal to Finally Conclude This Friday,1,0
147081,Finally: Nokia-Microsoft Deal to Close on Friday,1,0
147082,Microsoft Corporation (MSFT) Getting Killed in Three Key Areas,1,0
147083,Microsoft's (NASDAQ: MSFT) New Energy Strategy,1,0
147084,Microsoft Corporation (MSFT) To Finalize Nokia Acquisition By Friday,1,0
147085,Nadella's Tough Call at Microsoft,1,0
147087,Nokia to complete handsets sale to Microsoft 25 April,1,0
147088,Stock Update: Microsoft Corporation (NASDAQ:MSFT) – What to Watch When  ...,1,0
147089,"Tech Stocks in the News: Microsoft Corporation(NASDAQ:MSFT), Nokia  ...",1,0
147091,Leaked supplier letter claims Microsoft to rename Nokia Oyj to Microsoft Mobile Oy,1,0
147092,The end of Nokia? Firm to be renamed Microsoft Mobile Oy when deal closes,1,0
149623,Report: Nokia Will Become 'Microsoft Mobile' When Acquisition is Completed,1,0
149625,Nokia - Microsoft deal completes on April 25,1,0
149626,Microsoft is looking to wrap up Nokia deal by Friday. Check out what's in store for  ...,1,0
149627,"Microsoft to Seal Nokia Deal, Will Nokia Phone be Renamed as Microsoft Mobile?",1,0
149628,"With Microsoft deal almost done, HTC may consider buying Nokia Chennai plant",1,0
149629,Microsoft may close Nokia deal by April 25,1,0
149632,Nokia Phones to Be Renamed Microsoft Mobile,1,0
149633,Nokia Becomes Microsoft Mobile,1,0
149636,"Microsoft, Nokia March to Altar",1,0
149638,"Microsoft, Nokia Merger Deal: Microsoft Acquisition Completed by April 25  ...",1,0
149639,Nokia devices group to be renamed Microsoft Mobile – leaked memo,1,0
149640,Microsoft-Nokia acquisition deal nears completion,1,0
149642,Leaked memo: Nokia to be renamed Microsoft Mobile,1,0
149644,Microsoft Will Pick Up 93.5% Of The Windows Phone Device Market When Its  ...,1,0
149645,"HTC open to buying Nokia's Chennai plant, Microsoft silent",1,0
149646,Microsoft and Nokia Closing the Deal,1,0
149650,"Microsoft Bought Nokia Devices And Services, The Deal Closes Friday",1,0
149652,Here's Why Microsoft Corporation's Windows Phone Has Real Potential,1,0
149654,Nokia-Microsoft deal to be completed this Friday,1,0
149655,Nokia renamed Microsoft Mobile following acquisition,1,0
149659,Microsoft takeover date for Nokia,1,0
149660,"Microsoft will own Nokia on April 25, but with a few changes to the original plan",1,0
149661,Microsoft to close acquisition of Nokia's handsets business on Friday,1,0
149662,Microsoft Buys Nokia Update: Tech Giant Close to Sealing $7.2 Billion  ...,1,0
149663,Nokia to be named Microsoft Mobile,1,0
149664,Microsoft to complete Nokia takeover,1,0
149666,Will Microsoft Mobile Be The New Threat To Google Android And Apple?,1,0
149667,Microsoft to finally get hands on Nokia,1,0
149668,Nokia opens a new chapter as it closes Microsoft deal,1,0
149670,Nokia to rebrand as Microsoft Mobile,1,0
149671,Microsoft Windows Phone Should Gain Momentum Despite Sagging Growth In  ...,1,0
149673,Microsoft Is Likely To Beat The Street On Quarterly Results,1,0
149675,Microsoft acquisition of Nokia Devices and Services to complete 25 April,1,0
149676,Microsoft makes changes to Nokia acquisition deal,1,0
149678,Nokia to be renamed Microsoft Mobile with closure of Microsoft-Nokia deal on  ...,1,0
149679,Microsoft Acquires Nokia Mobile Business Friday,1,0
149680,"Microsoft, Nokia Deal to Close April 25",1,0
149681,It's official: Nokia to become Microsoft Mobile April 25 - What happens next?,1,0
149682,Microsoft announces takeover date for Nokia,1,0
149684,Microsoft - Nokia deal is closing on Friday,1,0
149685,Nokia set to be rebranded as Microsoft Mobile,1,0
149687,Microsoft Fine-Tunes Nokia Deal Before Acquisition Talks End Friday,1,0
149688,Microsoft Mobile may be rebranded Nokia phone by Microsoft after acquisition,1,0
149689,Nokia's Hardware Division Will Become 'Microsoft Mobile',1,0
149692,Nokia to be renamed Microsoft Mobile,1,0
149693,The Nokia Brand Will Be Killed By Microsoft,1,0
149694,"Microsoft, Nokia Deal Slated to Close April 25",1,0
149696,When two become one: Microsoft announces official date for Nokia acquisition,1,0
149698,Nokia to be rebranded Microsoft Mobile?,1,0
149699,Microsoft Nokia Acquisition To Be Completed On April 25th 2014,1,0
149700,Nokia gets a new name as Microsoft prepares to close deal,1,0
149702,Microsoft Android,1,0
149703,Is Nokia set to rebrand as Microsoft Mobile?,1,0
149704,Microsoft concludes Nokia Devices and Services transaction,1,0
149705,"Microsoft, Nokia deal to close this week",1,0
149706,Nokia expects Devices & Services sale to Microsoft on 25 April 2014,1,0
149707,Nokia Microsoft deal to close by 25 April 2014,1,0
149708,Microsoft Corp - Adapting to the New Market Trends,1,0
149709,Microsoft-Nokia phone business deal to close Friday,1,0
149714,Nokia to Close Sale of Handset Business to Microsoft on Friday -Update,1,0
149715,Nokia-Microsoft deal to close this Friday,1,0
149716,Handset deal with Microsoft Corporation to close on April 25: Nokia,1,0
149717,Microsoft will close Nokia acquisition on Friday,1,0
149922,Microsoft's Cortana mixes AI with human-added humour,1,0
149928,Microsoft's Cortana to take on Apple's Siri and Google Now,1,0
149936,Why is Microsoft dropping support for Windows 8.1?,1,0
149939,"Microsoft's new, new Windows cadence: Once a year is not enough",1,0
149940,"The new, faster, responsive Microsoft… or is it?",1,0
149941,"Microsoft showcases latest updates to Windows, opportunities for developers",1,0
149946,Microsoft's new Word Flow keyboard is the best smartphone text entry system,1,0
149947,Windows Phone 8.1: Microsoft finally gets it right,1,0
149952,Windows 8.1 Deployment Labs Now Available on Microsoft Virtual Academy,1,0
149953,Earnings Preview: Microsoft,1,0
149958,Windows Cloud: should Microsoft mimic Chrome OS?,1,0
149963,"Windows Phone 8.1 Review: Solid, Compelling Stuff From Microsoft",1,0
149974,Microsoft Reveals Windows Phone 8.1 at Developer Build Conference 2014  ...,1,0
149979,Microsoft Tests Letting Mobile App Developers Respond to Reviews,1,0
149984,Microsoft relents on timing of Win 8.1 update,1,0
149988,Happy Easter Egg! Microsoft's Clippy Returns,1,0
149991,Microsoft Windows 8.1: Ready to Upgrade,1,0
149994,Windows Phone 8.1: The 5 Best Features of Microsoft's New OS,1,0
149996,Microsoft-Based Games App for Windows Phone 8.1 Updated,1,0
149997,Microsoft will supposedly update Windows Phone 8.1 Preview to fix 80188309  ...,1,0
150005,Windows Phone 8.1 is Microsoft's way into the big leagues,1,0
150129,"This Morning: Netflix Upgraded, Previewing Microsoft, AT&T Versus Google",1,0
153306,Apple user goes mobile with Microsoft,0,0
156171,Nokia phone unit to be renamed Microsoft Mobile,1,1
156172,Nokia's Chennai plant to be Microsoft's contract factory,1,1
156174,Microsoft share price: Company to complete acquisition of Nokia handset unit  ...,1,1
156175,Nokia will likely get Microsoft rebranding after acquisition,1,1
156176,Leaked Microsoft documents could signal end for Nokia,1,1
156177,Microsoft GC announces official acquisition of Nokia in $7.5b deal,1,1
156178,Microsoft to seal takeover of Nokia's handset business,1,1
156179,"Nokia name, some assets vanish from Microsoft deal",1,1
156181,Microsoft to boost Windows Phone with Nokia acquisition: Closes the deal this  ...,1,1
156185,Microsoft Acquisition of Nokia Devices To Close this Week,1,1
156190,Leaked memo: Nokia phone unit to be renamed Microsoft Mobile,1,1
156192,"Nokia will soon be Microsoft Mobile, hints email leak",1,1
156193,Nokia's Masan Plant Left High and Dry in Sale to Microsoft,1,1
156197,Nokia to Rebrand as Microsoft Mobile,1,1
156198,Nokia devices group to be renamed Microsoft Mobile – leaked memo,1,1
156199,Nokia's Hardware Division Will Become 'Microsoft Mobile',1,1
156200,Leaked document shows Nokia to be rebranded as Microsoft Mobile,1,1
156201,Is Nokia set to rebrand as Microsoft Mobile?,1,1
156202,Nokia becomes a part of Microsoft this Friday,1,1
156203,Nokia X - Why Microsoft Should Kill This Abomination,1,1
156205,Microsoft to close Nokia deal on Friday,1,1
156206,Nokia to be renamed as Microsoft Mobile,1,1
156208,Handset deal with Microsoft Corporation to close on April 25: Nokia,1,1
156209,Nokia Devices to become “Microsoft Mobile” on April 25,1,1
156210,Microsoft Set To Complete Acquisition Of Nokia's Handset Unit On April 25,1,1
156212,Nokia Oyj to become Microsoft Mobile Oy,1,1
156213,Express LOL: Why Microsoft shouldn't rename Nokia,1,1
156214,Microsoft to kill Nokia brand,1,1
156215,Support ends for Microsoft Corporation (NASDAQ:MSFT)'s Windows XP,1,1
156216,Digitimes Research: Microsoft facing difficulties in 3 major segments,1,1
156217,"Nokia's phone business to be renamed Microsoft Mobile, but the 'brand' will live on",1,1
156218,End of an era: Nokia to be renamed Microsoft Mobile after acquisition,1,1
156219,The end of Nokia? Firm to be renamed Microsoft Mobile Oy when deal closes,1,1
156220,Microsoft reportedly plans to rename Nokia Oyj,1,1
159718,Microsoft Surface Mini tipped for May launch,0,1
159719,Accessories for alleged Microsoft Surface Mini appear on Amazon,0,1
159720,Microsoft's Surface Mini Could Arrive in May,0,1
159721,Will Microsoft Launch Surface Mini Tablet In May?,0,1
159722,Microsoft Surface Mini Rumors Surface,0,1
159724,Microsoft Surface Mini Case Hits Amazon,0,1
159727,Microsoft's cringeworthy new Surface ad makes Japan squirm in unison,0,1
159728,Surface Pro 3 Release Date Nears: Microsoft To Compete With Apple,0,1
159729,Microsoft's Surface mini seemingly revealed on Amazon,0,1
159730,Can Microsoft's new Mini tablet save the Surface?,0,1
159731,Microsoft Surface Mini Sighting Comes in the Form of Accessory Listing,0,1
159733,Microsoft Surface Mini seems likely to ship soon,0,1
159734,Amazon product listings suggest Microsoft Surface Mini may arrive next month,0,1
159735,"Microsoft Surface Mini Case Pops Up Online, Hints At Impending Tablet Release",0,1
159736,Microsoft Surface Mini may make touchdown by mid-May,0,1
159737,Is this the Microsoft Surface Mini?,0,1
159739,Microsoft's long-rumored Surface Mini tablet leaks early on Amazon,0,1
159740,Microsoft Surface Mini to debut in mid-May?,0,1
159742,Microsoft Surface Mini Accessories Listed By Amazon Retailer,0,1
159743,Leak Suggests Microsoft's Surface Mini Tablet Is Coming Soon,0,1
159744,Rumoured Microsoft Surface Mini Tablet Crops Up In Amazon Listings,0,1
159918,Can Apple Inc. (Nasdaq: AAPL) Stock Avoid the Microsoft Syndrome?,0,1
160283,"Super-hacker unites Google, Microsoft, Facebook to defend against next  ...",0,1
160296,"Google, Microsoft, Facebook Fund Project to Stop Next Heartbleed",0,1
160303,"Google, Facebook and Microsoft Back Initiative to Prevent Next Heartbleed",0,1
160321,"Dell, Cisco, Microsoft, Google and friends shower OpenSSL in $$$s to make it all  ...",0,1
160322,"Facebook, Google, Microsoft Join Linux to Stop the Next Heartbleed Bug",0,1
160327,"Google, Microsoft, Intel and Facebook join forces to prevent another Heartbleed  ...",0,1
160332,"Cisco, Microsoft, VMware, and other tech giants unite behind critical open  ...",0,1
160333,"Google, Microsoft, Facebook and more team up to tackle post-Heartbleed  ...",0,1
160337,"Group Backed by Google, Microsoft to Help Fund OpenSSL and Other Open  ...",0,1
160343,"Google, Amazon, Microsoft Plan $3.6M for Open Source Projects After  ...",0,1
160344,"Facebook, Google, Microsoft Join Forces to Prevent Another Heartbleed",0,1
160345,"Heartbleed bug crisis fund launched by Google, Microsoft and other tech giants  ...",0,1
160350,"Google, Microsoft and Facebook launch $3.6 million project to stop the next  ...",0,1
160355,"Facebook, Google, Intel, Microsoft, NetApp, Qualcomm, VMware And The Linux  ...",0,1
160356,"Microsoft, Google, Other Tech Giants Unite to Prevent Next Heartbleed",0,1
160358,"Linux Foundation enlists Microsoft, Google to prevent the next Heartbleed",0,1
160824,PODCAST: Is Apple the new Microsoft?,0,1
164226,"It's official, Microsoft owns Nokia. So what happens next?",0,1
164227,Microsoft Now Owns Nokia's Smartphone Business,0,1
164228,HTC: Relationship with Microsoft unchanged after Nokia acquisition,0,1
164229,Microsoft officially closes Nokia deal,0,1
164230,Nokia phone purchase completed by Microsoft,0,1
164231,Nokia completes sale of handset business to Microsoft,0,1
164233,Nokia finalises handset deal with Microsoft,0,1
164235,Microsoft completes acquisition of Nokia's Devices and Services arm,0,1
164236,Microsoft and Nokia are one big thing now,0,1
164237,Microsoft and Amazon to enter the smartphone industry,0,1
164238,Nokia's India plant may not be included in Microsoft deal,0,1
164240,It's official: Microsoft acquires Nokia handset business,0,1
164241,"Nokia completes $7.5 billion sale of cellphone, services unit to Microsoft",0,1
164242,Nokia completes sale of handset business to Microsoft Corporation,0,1
164243,Investors react as Microsoft closes $US7.2b Nokia deal,0,1
164244,Nokia completes phone unit sale to Microsoft,0,1
164245,Microsoft owns Nokia phone business,0,1
164246,Microsoft Faces Challenge Bringing Nokia Business Into The Fold,0,1
164247,Microsoft Now Officially Owns Nokia Devices,0,1
164249,What you need to know about Microsoft's acquisition of Nokia,0,1
164250,Nokia is now officially part of Microsoft,0,1
164251,Microsoft Officially Takes Control of Nokia's Phone Business,0,1
164252,"Microsoft Completely Acquires Nokia Devices, Services",0,1
164253,Microsoft Finalizes Nokia Buy Amid Rumors of New CEO,0,1
164254,"Microsoft Closes Nokia Phone Deal, Pays More Than Expected $7.2B",0,1
164255,"Nokia, Microsoft close deal, keep Chennai plant out",0,1
164256,"More Than Meets The Eye As Nokia Corporation (ADR) (NYSE:NOK), Microsoft  ...",0,1
164257,"Microsoft is now a phone company, as Nokia deal closes",0,1
164258,The Microsoft-Nokia deal has officially been wrapped up today,0,1
164259,Microsoft leaves out India unit in Nokia asset deal,0,1
164260,Microsoft Corporation Acquires Nokia Devices; Sale Will Cost Microsoft More  ...,0,1
164261,Microsoft Closes Its $7.2 Billion Purchase Of Nokia,0,1
164262,Nokia completes sell-out deal with Microsoft,0,1
164264,Four Questions I Still Have About Microsoft's Nokia Acquisition,0,1
164265,"Nokia, Microsoft complete $7.5B cellphone deal",0,1
164266,"Microsoft, Nokia phone business deal closes",0,1
164267,"Microsoft completes $7.2B Nokia acquisition, will now attempt a messy  ...",0,1
164268,Elop confirms Microsoft won't abandon Nokia's Android phones,0,1
164269,1ST LEAD Nokia completes sale of handset business to Microsoft By Lennart  ...,0,1
164270,Nokia sells cellphone business to Microsoft,0,1
164271,Microsoft acquires N: Microsoft Corp has announced it has c,0,1
164272,Nokia Finalizes Handset Deal with Microsoft,0,1
164273,Four things Microsoft needs to do now to save Windows Phone,0,1
164274,Nokia-Microsoft phone deal complete new,0,1
164275,Nokia says handset business sale to Microsoft completed,0,1
164276,4 Things Microsoft Needs to Do Now to Boost Windows Phone,0,1
164277,Microsoft's Nokia Acquisition Means More Opportunities For Developers,0,1
164278,Nokia handset business sale to Microsoft completed,0,1
164279,Microsoft's Nokia deal is done. Can two veterans remake the future together?,0,1
164280,Nokia sale to Microsoft complete,0,1
164281,Microsoft Acquires Nokia Devices And Services Business,0,1
164282,"Nokia completes sale of cellphone, services unit to Microsoft",0,1
164283,Microsoft Completes $7 Billion Purchase of Nokia Devices and Services,0,1
164284,Nokia closes Microsoft deal sans Chennai plant,0,1
164286,'New Nokia' Looks to Move Forward after Selling Handset Division to Microsoft,0,1
164287,Microsoft Completes Acquisition of Nokia's Phone Business,0,1
164288,Nokia Finalizes Sale of Phone Business to Microsoft,0,1
164289,"Microsoft, Nokia Is a Done Deal",0,1
164290,Microsoft officially welcomes the Nokia Devices and Services business,0,1
164292,"Microsoft's Nokia Acquisition Complete, Elop Now Overseeing Xbox Hardware",0,1
164293,"Nokia, Microsoft complete $7.5B cellphone deal (Update 2)",0,1
164294,Microsoft purchase of Nokia cellphone division a done deal,0,1
164295,"Microsoft Might Continue Manufacturing Nokia Android Phones, Asha Feature  ...",0,1
164296,Microsoft Completes Nokia Acquisition,0,1
164297,Four things Microsoft needs to do now to boost Windows Phone,0,1
164298,25000 Nokia workers become Microsoft employees as deal closes,0,1
164299,Correction to Story on Nokia Completing Mobile Phone Transfer to Microsoft,0,1
164300,Microsoft acquires Nokia handset business; eyes $50 bn market,0,1
164301,The Microsoft Nokia deal is finally done,0,1
164302,Here's what Microsoft needs to do to boost Windows Phone,0,1
164303,Microsoft Officially Completes Nokia Phone Business Acquisition,0,1
164304,Microsoft's Nokia deal closes — say hello to Microsoft Mobile,0,1
164305,Stephen Elop says 'possibilities are endless' as Nokia is acquired by Microsoft,0,1
164306,Microsoft Officially Closes Nokia Buy,0,1
164307,"Nokia, Microsoft complete deal",0,1
164308,Microsoft acquires Nokia for £4.4bn: Stephen Elop to take central management  ...,0,1
164309,Microsoft finally completes acquisition of Nokia assets,0,1
164310,Nokia completes $7.5 billion sale of services to Microsoft,0,1
164311,Microsoft Has to Digest Nokia Phones; What About Earnings?,0,1
164312,Microsoft Corporation targets $50 bn affordable mobile devices market,0,1
164313,Microsoft Completes Assimilation of Nokia,0,1
164314,"Deal Done, Microsoft and Nokia Have to Do Together What They Couldn't  ...",0,1
164315,Nokia completes deal with Microsoft sans Chennai plant,0,1
164316,The Nokia Deal: Five Big Questions Microsoft Needs to Answer,0,1
164317,"Nokia sells cellphone, services division to Microsoft in US$7.5 billion deal",0,1
164318,I'm excited to see what Microsoft does next,0,1
164319,Nokia Completes Mobile Phone Transfer To Microsoft,0,1
164320,Microsoft Finally Closes $7.5 Billion Nokia Acquisition,0,1
164321,Microsoft subtly confirms end of road for Nokia brand as acquisition closes,0,1
164322,Awkward? Elop now answers to ex-junior Nadella as Microsoft closes Nokia  ...,0,1
164323,nokia completes microsoft deal without chennai plant,0,1
164324,"Microsoft-Nokia deal done, looking into future of Windows Phone",0,1
164325,"Now That Microsoft Has a Handset Business, What Does It Do With It?",0,1
164326,Microsoft plus the Nokia Devices and Services business: what it means for  ...,0,1
164327,Microsoft closes Nokia deal,0,1
164328,Microsoft targets $50-billion affordable mobile devices market,0,1
164333,Nokia ends phone production as sale to Microsoft complete,0,1
164334,"Microsoft Nokia deal concludes, but Redmond paid slightly higher price",0,1
164335,Smartphone lull a golden opportunity for Microsoft,0,1
164336,Forget about Nokia; remember Microsoft Mobile.,0,1
164337,Microsoft's Acquisition of Nokia's Smartphone Division Officially Complete,0,1
164338,Nokia No More: Microsoft Officially Closes Buy,0,1
164340,Microsoft Officially Completes Acquisition of Nokia Devices and Services Business,0,1
164341,Nokia Completes Mobile Phone Transfer to Microsoft - 2nd Update,0,1
164342,Microsoft targets $50b affordable mobile devices market,0,1
164343,Microsoft and Nokia complete mobile phone unit deal,0,1
164345,Microsoft closes Nokia deal Friday,0,1
164346,An in-depth look at Microsoft's acquisition of Nokia: Will it really pay off?,0,1
164347,"Microsoft Completes $7.2 Billion Nokia Buyout to Push Windows Phone, Further  ...",0,1
164348,Microsoft targets $50 bn affordable mobile devices market,0,1
164349,Microsoft completes acquisition of Nokia Devices and Services,0,1
164351,End Of An Era As Microsoft Buys Nokia Phones,0,1
164352,Nokia''s Chennai manufacturing plant not part of Microsoft deal,0,1
164353,Microsoft completes the Nokia acquisition–and now is selling Android phones,0,1
164355,Done Deal: Nokia Completes Sale of Mobile Unit to Microsoft,0,1
164356,Microsoft completes £4.6bn Nokia acquisition,0,1
164357,"One Microsoft: Elop claims ""possibilities are endless"" for newly acquired Nokia",0,1
164358,Nokia's Rope-A-Dope Of Microsoft,0,1
164359,Nokia Completes Mobile Phone Transfer to Microsoft - Update,0,1
164360,Nokia Completes Sale of Device Business to Microsoft,0,1
164361,Nokia-Microsoft phone deal complete,0,1
164362,Microsoft-Nokia Deal is Complete,0,1
164363,Microsoft completes $7.2B acquisition of Nokia,0,1
164364,"Nokia, Microsoft complete S$9.5b cellphone deal",0,1
164365,The phone is the key to everything: Microsoft now owns Nokia's device business,0,1
164367,Microsoft officially finalises acquisition of Nokia's Devices & Services arm for  ...,0,1
164368,Will Nokia's acquisition be enough to reverse Microsoft's fortunes?,0,1
164369,"Microsoft, Nokia close $7.5 billion mobile acquisition",0,1
164370,"It's official: Microsoft is a smartphone maker, as $7B Nokia aquisition closes",0,1
164371,Microsoft Closes $7.2 Billion Nokia Purchase,0,1
164372,Nokia's Chennai manufacturing plant not part of Microsoft deal,0,1
164373,Microsoft Completes Acquisition Of Nokia Devices And Services Business,0,1
164374,Nokia officially hands off handsets to Microsoft,0,1
164375,Microsoft Buys Nokia Phone Unit for $7.5B,0,1
164376,Nokia's Chennai mfg plant not part of Microsoft deal,0,1
164377,Nokia completes mobile phone-unit deal to Microsoft,0,1
164378,"Nokia, Microsoft close $7.5 billion cellphone deal",0,1
164379,VIDEO: Nokia Completes Mobile Phone Transfer To Microsoft,0,1
164380,Microsoft completes Nokia devices acquisition,0,1
164381,"Microsoft Completes $7.2B Nokia Purchase, Officially a Smartphone Maker",0,1
164382,Microsoft completes Nokia acquisition as mobile giant squashes rebrand rumour,0,1
164383,Microsoft Now Officially Owns Nokia's Handset Division,0,1
164384,Microsoft completes acquisition of Nokia's devices business,0,1
164387,"Nokia, Microsoft Close $7.5B Deal",0,1
164388,Microsoft-Nokia handset deal finally in the bag,0,1
164389,Nokia finalises Microsoft handset deal,0,1
164390,"Microsoft completes acquisition of Nokia's Devices and Services business, price  ...",0,1
164392,"Microsoft, Nokia Officially Complete $7 Billion Deal Friday",0,1
164394,"Stephen Elop talks about the Microsoft-Nokia deal in open letter, points at  ...",0,1
164395,It's Official: Microsoft Now Owns Nokia's Mobile Business,0,1
164396,RIP Nokia: Microsoft acquires Nokia in $7.5 billion deal,0,1
164397,Microsoft Buys Nokia Cellphone Division for $7.5 Billion,0,1
164398,Don't fight yesterday's war: Can Nokia fix Microsoft's mobile problem?,0,1
164399,Microsoft takes control of Nokia's phone business; acquires 25000 new employees,0,1
164401,Microsoft-Nokia deal: Can Satya Nadella and Stephen Elop bring new life to  ...,0,1
164402,"Nokia completes $7.5B sale of cellphone, services unit to Microsoft",0,1
164403,Acquisition of Nokia's devices business by Microsoft is competed,0,1
164404,Nokia (NOK) wraps up $7.5 bil sale of cellphone services unit to Microsoft (MSFT),0,1
164405,Microsoft officially completes acquisition of Nokia Devices and Services division  ...,0,1
164406,Nokia Says Potential Holdings By Microsoft Decreased Below 5% - Quick Facts,0,1
164407,Microsoft snaps up Nokia's devices and services business,0,1
164408,Microsoft-Nokia Merger Now Official: What the Deal Means,0,1
164409,Microsoft completes acquisition of Nokia's smartphone business,0,1
164411,"Nokia, Microsoft complete handset deal",0,1
164412,Nokia is officially part of Microsoft,0,1
164414,It's over: Microsoft finally takes control of Nokia hardware,0,1
164415,Microsoft morphs into a hardware giant with closure of Nokia deal,0,1
164416,"Nokia completes Microsoft deal, Chennai plant excluded",0,1
164417,Nokia says India plant unlikely to be part of Microsoft deal,0,1
164418,"Nokia, Microsoft complete $7.5B cellphone deal - KTVN Channel 2 - Reno  ...",0,1
164419,Nokia completes its Devices & Services deal with Microsoft,0,1
164421,Microsoft Completes Nokia Phone-Unit Purchase in Push to Mobile,0,1
164422,Nokia completes handset business sale to Microsoft,0,1
164423,Microsoft completes Nokia acquisition with the deal closed today,0,1
164424,Microsoft Now Officially Owns Nokia's Phone Business,0,1
164425,"Nokia, Microsoft close US$7.5 billion cellphone deal",0,1
164426,"Deal closed, Nokia folds into Microsoft",0,1
164427,Microsoft Corporation (MSFT) Completes Nokia's Device Business Deal,0,1
164428,"Nokia Microsoft Deal Finalised, 200 Jobs Lost",0,1
