,TITLE,today,tomorrow
65060,Apple Inc. Stock this Week: Office for iPad and iPhone 6 Rumors,0,0
65061,'Office for iPad' hits top spot in Apple's free app category,0,0
65079,Microsoft Office hits number one spot in Apple's App Store…in 12 hours,0,0
65080,Microsoft Office for iPad means you could finally work on Apple's tablet,0,0
65082,Why did Microsoft port Office to Apple's iOS iPad before Android?,0,0
65099,"Though it is sad,then iPad app of Microsoft Office makes the Apple tablet more  ...",0,0
65102,"It is sad, but Microsoft Office iPad app makes the Apple tablet more work-friendly",0,0
65111,`Office for iPad` hits top spot in Apple's free app category,0,0
65113,Nadella brings MS Office suiteto Apple iPad,0,0
65115,Microsoft delivers Office for rival Apple's iPad,0,0
66533,"Apple Applies For ""Transparent Texting"" Patent, Allowing Users To Safely Text  ...",0,0
66534,Apple Patent Addresses Texting-Walking Risk,0,0
66535,"Apple Inc.'s (AAPL) sapphire site the scene of frenzied construction, production  ...",0,0
66536,Apple iPhone 6 Rumors: Fingerprint-Resistant Patent Fuels Anticipation For  ...,0,0
66537,Apple to Expand Arizona Sapphire Plant to Boost Production?,0,0
66538,Apple's Mysterious Sapphire Plant Is Already Getting Bigger,0,0
66540,Apple plans to save texting idiots from bodily harm,0,0
66541,Apple's Arizona Sapphire Plant May See Expansion to Bolster Yields,0,0
66542,"Apple's Patent Lets You Text and Walk at the Same Time, Because Society  ...",0,0
66543,"Apple Reportedly Expanding Sapphire Plant for ""Secret Project""",0,0
66544,Apple wants to help you walk and text with TRANSPARENT TEXTING!,0,0
66545,Apple Planning to Introduce 'Transparent Texting' for Safety On the Move,0,0
66546,"Apple's ""Transparent Texting"" Could Make Typing And Walking Safer",0,0
66547,New Apple Patent Filing Suggests Sapphire Glass For iPhone 6,0,0
66548,Apple To Expand Arizona Sapphire Plant,0,0
66549,Apple Reportedly Looking To Expand GT Advanced Sapphire Plant In Arizona,0,0
66550,Apple reportedly looking to expand sapphire glass plant,0,0
66551,Apple Innovation Overcomes Sapphire Shortcomings,0,0
66552,"Apple's Arizona Sapphire Plant To Expand, Accommodate Work On New  ...",0,0
66554,Apple planning expansion at Arizona sapphire plant to boost output,0,0
66555,Apple files patent for smudge-resistant screens,0,0
66556,Work progressing on Apple's plant in east Mesa,0,0
66557,Apple's transparent texting app could bring an end to walking into stuff,0,0
66558,"Apple Inc. (AAPL) aims to increase safety with ""transparent texting""",0,0
66559,Apple Inc. Files For 'Transparent Texting' Patent,0,0
66560,Sick of walking into things while gawping at your iPhone? Apple has a patent  ...,0,0
66561,Apple Files Patent Application to Use Sapphire Glass in iPhone 6 Display,0,0
66562,Apple iPhone 6 could launch in September - Everything we think we know,0,0
66563,Apple patent surfaces for oleophobic coating on sapphire,0,0
66565,"iPhone 6 Release Date Rumors: Apple's Sapphire Patent Approved, What it  ...",0,0
66566,Apple Transparent Texting: Faceplant Prevention?,0,0
66567,Apple files 'transparent texting' patent to make walking while texting safer,0,0
66568,Apple's New Patent Could Save You From Walking into People While Texting,0,0
66569,Apple's New Texting Idea Means You'll Never Have to Look Up from Your Phone  ...,0,0
66570,Apple's transparent texting patent FINALLY lets you text and walk safely,0,0
66571,Apple Patent For 'Transparent Texting' Could Save You From Looking Stupid,0,0
66572,Apple's Latest Patent Aims To Protect Users Who Text While Walking,0,0
66573,New Patent From Apple Looks To Curb The Dangers Of Texting & Walking | News,0,0
66574,Apple patent aims to keep idiots from falling into mall fountains,0,0
66575,Apple Patent Eyes Fewer Texting-While-Walking Mishaps,0,0
66576,Next iPhone Might Use Sapphire Displays According to New Apple Patent for  ...,0,0
66577,Transparent Texting Patent Granted To Apple,0,0
66578,Transparent Texting: Apple Files Patent To Make Texting While Walking Safer  ...,0,0
66580,Apple latest patent for 'Transparent Texting',0,0
66581,Wacky Apple Patent Makes Walking While Texting Easier,0,0
66582,Apple's (AAPL) Latest Patent Hints at Potential Crystal Sapphire Display in  ...,0,0
66583,Apple continues refining sapphire crystal displays — when will we see them?,0,0
66584,Apple's Transparent Texting Patent Would Help You Walk and Text,0,0
66585,Apple Reveals Sapphire iPhone Plans in New Patent,0,0
66586,Have trouble texting and walking? Apple has an idea,0,0
66587,Apple Hints at Sapphire iPhone 6 With Latest Patent,0,0
66588,Apple's 'Transparent Texting' Patent Aims to Prevent Texting While Walking  ...,0,0
66590,Apple Reveals an Oleophobic Coating on Sapphire Process for iDevices that  ...,0,0
66591,"Apple Patents Smudge-Resistant Sapphire Coating, Suggesting Displays Are  ...",0,0
66592,Apple Files Transparent Texting Patent To Help People Who Walk And Text,0,0
66593,"Work at Apple's Arizona Sapphire Plant Continuing, Possible Expansion in Works",0,0
66696,Apple to introduce 'transparent texting' soon,0,0
66697,Apple and Samsung renew patent battle in court...,0,0
66698,Apple and Samsung to renew patent battle in US court,0,0
66699,"Apple, Samsung to revive patent battle in US court",0,0
66700,Apple Inc. and Samsung Electronics to renew smartphone and tablet patent battle,0,0
66701,Apple and Samsung renew patent battle in US court...,0,0
66702,Apple and Samsung to renew patent battle in court,0,0
66703,"Apple, Samsung to renew patent battle in US court",0,0
66704,"Apple, Samsung return to court for new round of patent feud",0,0
66705,"Apple, Samsung to revive patent war in US court",0,0
66706,Samsung and Apple renew patent battle in US court,0,0
66707,Apple and Samsung to Be Back in US Federal Court,0,0
66708,Apple files for 'transparent texting' patent,0,0
66709,Samsung Doesn't Want Jurors to See this Video Next Week During Apple  ...,0,0
66710,Samsung objects to US patent video for jurors because it depicts Apple devices,0,0
66711,Apple's iPhone 6 Could Steal Samsung's Best Customers (But It Probably Won't),0,0
66712,"Apple Gets Shamelessly Copied, Again",0,0
66713,"Apple, Samsung renew patent battle Monday",0,0
66715,Apple iPhone 6 vs Samsung Galaxy S5: iPhone 6 Top Features That WilL Kill  ...,0,0
66716,"Apple iPhone 6, 2014 Macbook Pro and Air Release to Feature Advanced  ...",0,0
66718,"Apple, Samsung renew copyright battle Monday",0,0
66719,Apple-Samsung case threatens to impede innovation,0,0
66720,"Apple and Samsung head back to court, but outcome could be different",0,0
66721,"Live blog: Apple-Samsung patent trial starts, 8:30 am Monday",0,0
66722,"This Week's Apple Rumors, Ranked From Dumbest to Most Plausible",0,0
66723,Apple and Samsung head back to court,0,0
66724,Apple vs. Samsung Patent Lawsuit: Apple Inc. Wins Latest Battle in Japan ahead  ...,0,0
66725,How Wikipedia's sloppy facts obscured reality in Apple vs. Samsung trial,0,0
66727,Everything you want to know about Apple vs. Samsung patent trial,0,0
66728,Apple iPhone 6 could have TWO camera sensors,0,0
68410,Apple and Samsung Raise the Stakes in Latest Patent Battle,0,0
68411,"Apple, Samsung ready for latest patent faceoff",0,0
68412,Apple sues Samsung for $2bn as tech rivals head back to court,0,0
68413,"Apple, Samsung return to US court over patent row",0,0
68414,Apple may switch to bigger screen sizes,0,0
68415,"Apple, Samsung Head to Court Again",0,0
68416,Apple and Samsung back in court,0,0
68418,Another Apple-Samsung Skirmish Heads to Court Monday,0,0
68419,Another case between Apple-Samsung heads to court,0,0
68420,Former Android Chief Andy Rubin May Testify in Second Apple vs. Samsung Case,0,0
68421,"Apple and Samsung head back to court, but outcome could be different",0,0
68422,"Apple and Samsung in court as details of iPhone, S5 details emerge",0,0
68423,"Tech Battle Redux: Apple, Samsung Head Back To Court",0,0
68424,Judge Koh overrules Samsung objection to patent video depicting Apple products,0,0
68425,"Smartphone giants Apple, Samsung head for court again amid patent  ...",0,0
68426,Another Case Between Apple-Samsung Heads to Court 3/30/14,0,0
68427,Samsung And Apple Are Due To Begin Their Second Trial Surrounding Patent  ...,0,0
68428,Apple v. Samsung: Tech titans return for second patent trial showdown,0,0
68429,VIDEO: Another Apple-Samsung Skirmish Heads To Court,0,0
68431,Apple and Samsung to renew patent battle in US court,0,0
68432,Apple (AAPL) and Samsung face off in court again over patent disputes,0,0
68433,Apple and Samsung head back to court for patent battle,0,0
68434,Another Apple-Samsung Skirmish Heads To Court [VIDEO],0,0
68435,"Apple, Samsung heading to court again amid patent infringement claims",0,0
68436,Samsung Objects to Patent Video That Features Apple as Innovator,0,0
68437,Apple and Samsung head to court again,0,0
68438,Apple & Samsung to renew patent battle in US court,0,0
68439,Apple and Samsung to renew patent battle,0,0
68440,"Apple, Samsung set to renew patent battle",0,0
68441,"Apple, Samsung resume patent battle in US court",0,0
68442,"Apple, Samsung renew patent fight",0,0
68443,Apple seeks $2b from Samsung in fresh patent battle,0,0
68444,The Apple-Samsung Patent Trial Begins this Week with Google Finally Stepping  ...,0,0
68446,Apple and Samsung to continue with Patent battle,0,0
68447,"Apple, Samsung to renew patent battle in US court",0,0
68449,Microsoft pays Apple 30% commission for every Office 365 subscription on iOS,0,0
68477,Microsoft Office for iPad app boosts productivity and brings simplicity to Apple's  ...,0,0
68481,Apple Gets 30 Percent Cut on Office 365 Subscriptions Made Through Office for  ...,0,0
68492,Office for Apple Inc. (AAPL) iPad Is 'Positive' Move: Analyst,0,0
68572,"Consumer Goods Most Active: Apple Inc. (NASDAQ:AAPL), Tesla Motors  ...",0,0
71313,Jury selection begins in Apple-Samsung case,0,1
71314,Is Apple's Quest for Samsung Phone Ban a Stretch?,0,1
71315,Another Round Of Patent Wars Could Be Back For Apple And Samsung,0,1
71316,Jury selection begins in latest patent case involving smartphone giants Apple  ...,0,1
71317,Fiercest rivalry back: Another Apple-Samsung skirmish heads to court,0,1
71318,Another Apple-Samsung fight heads to court,0,1
71319,Samsung And Apple Are Back In Court: Who's The Guilty One?,0,1
71320,"Apple, Samsung kick off case by sparring over instructional video",0,1
71321,Apple already has its first victory in new $2B Samsung patent fight,0,1
71322,New Apple vs. Samsung legal battle even more important for Google than last time,0,1
71323,"Smartphone giants Apple, Samsung head for court again amid patent  ...",0,1
71324,Samsung Loses Bid to Ban Instructional Video Ahead of Apple Case,0,1
71325,Primer on Apple vs. Samsung Part II,0,1
71326,"Apple, Samsung Battle Again over Patents",0,1
71327,Samsung's weapon in their latest Apple trial? Andy Rubin,0,1
71328,Apple and Samsung Face Off in Court as Second Patent Infringement Trial Begins,0,1
71329,Apple and Samsung head back to court. Again.,0,1
71330,Round two: Apple and Samsung suit up for another billon dollar patent war,0,1
71331,Samsung Embraces New Strategy to Beat Apple in Patent Court Battle,0,1
71332,New Sammy patent trial: Apple seeks $40 PER 'infringing' handset,0,1
71333,"Apple is suing Samsung for another $2 billion, and Google's been asked to help  ...",0,1
71334,Apple Takes Samsung Back to Court Today,0,1
71335,Apple Inc seeking as much as US$2B from Samsung Corp as tech giants' patent  ...,0,1
71336,VIDEO: Apple Already Has Its First Victory In New $2B Samsung Patent Fight,0,1
71337,VIDEO: Apple Pursuit Of Samsung Starts Bordering On Farce,0,1
71338,Back in Court over Patent Row- Apple and Samsung,0,1
71340,Apple and Samsung re-open patent battle,0,1
71341,"Why Apple & Samsung Are Suing Each Other, Yet Again",0,1
71342,"Apple vs. Samsung, the Sequel",0,1
71343,What to Expect When You're Expecting Yet Another Apple-Samsung Trial,0,1
71344,Latest Round Of Apple Vs. Samsung Begins,0,1
71345,Apple-Samsung legal war puts patents in the crosshairs,0,1
71346,Apple And Samsung Back In Court For Round Eleventy Billion Of Their Legal Fight,0,1
71347,Apple-Samsung row heads to court,0,1
71348,Apple vs. Samsung Lawsuit Drags in Google,0,1
71349,Apple v. Samsung II: What the pundits are saying,0,1
71350,Apple and Samsung Square Off... Again,0,1
71351,"Apple sues Samsung for $2bn in patent clash, Google Android caught in crossfire",0,1
71352,Apple copyright case could cost Samsung $2bn,0,1
71353,"Apple, Samsung return to court",0,1
71354,"Apple, Samsung head back to court Monday",0,1
71355,Apple Already Has Its First Victory In New $2B Samsung Patent Fight [VIDEO],0,1
71356,Here we go again: Apple seeks $2bn from Samsung in all-new patent battle,0,1
71357,Apple advances as company renews patent battle against Samsung,0,1
71358,Apple Pursuit of Samsung Starts Bordering On Farce,0,1
71359,Google's stake in Apple vs. Samsung tech patent battle,0,1
71360,"Apple, Samsung patent war to resume in US courts",0,1
71361,"Tech stocks: Apple, Samsung in court, King rebounds",0,1
71362,Samsung looks to Google for help in its latest legal battle with Apple,0,1
71363,Samsung looks to Google for help in it's latest legal battle with Apple,0,1
71364,Apple Pursuit Of Samsung Starts Bordering On Farce [VIDEO],0,1
71365,Apple & Samsung Back in Court,0,1
71366,Chart: Apple is beating up Samsung in brand loyalty,0,1
71368,Apple's war on Samsung has Google in crossfire,0,1
71369,Apple vs Samsung fight may hurt Google,0,1
71370,"Apple, Samsung head to court in patent lawsuit",0,1
71371,"Apple Wants $2 Billion from Samsung, but the Real Target Is Google",0,1
71372,The Apple and Samsung patent case continues,0,1
71373,"Apple Inc. (AAPL) Sues Samsung For $2 Billion, Google (GOOG) Is Unnamed  ...",0,1
71374,Another Apple-Samsung Battle Heads To Court,0,1
71375,Another Apple-Samsung patent skirmish heads to court,0,1
71376,Apple Inc. vs. Samsung: Battle Begins Over Android Patent,0,1
71377,"As Samsung Galaxy S5 Hits Stores, Apple Sues Samsung For $2bn",0,1
71378,Apple and Samsung court battle continues,0,1
71379,Fight Between Apple And Samsung Set To Go Another Round In Court,0,1
71380,"Apple, Samsung Face Off in San Jose Courtroom as Smartphone Wars Continue",0,1
71381,Apple And Samsung Going Back To Court After Apple Sues For $2 Billion,0,1
71382,Apple and Samsung court clash continues,0,1
71383,Apple Attacking Samsung in India with Aggressive iPad Promo,0,1
71384,Apple and Samsung patent row back in court,0,1
71385,Apple Takes Samsung Back to Court – Claims $2 Billion For Ripping Off the  ...,0,1
71386,"Apple vs. Samsung, the Battle Resumes",0,1
71388,Apple Sues Samsung For $2 Billion Over Patent Infringements,0,1
71389,Apple vs. Samsung Patent War Continues,0,1
71390,"Apple takes Samsung back to court, device prices could be affected",0,1
71391,"Apple, Samsung due in court again amid patent dispute",0,1
71392,Is Android the real target of latest Apple vs Samsung patent battle that starts today?,0,1
71393,Apple vs Samsung once again: Judge overrules Samsung's objection to patent  ...,0,1
71394,Judge overrules Samsung objection to jury video depicting Apple devices,0,1
71398,"Phone wars: Apple, Samsung head back to court this week",0,1
71399,"Samsung, Apple on Collision Course Again",0,1
71400,Apple seeks $2bn from Samsung in new patent infringement battle,0,1
71401,"Apple, Samsung to renew smartphone, tablet patent war in court",0,1
71403,Apple seeks $2bn damages from Samsung as patents battle returns to court,0,1
71404,Apple and Samsung's latest court clash could cost you,0,1
71405,No Clear Winner in Apple-Samsung Patent War,0,1
71407,Apple and Samsung head to court again,0,1
71408,To renew patent battle Apple and Samsung,0,1
71409,Apple Back In Court Against Tech Rival Samsung For $2 Billion Lawsuit,0,1
71410,Apple sues Samsung for $2bn in fresh bout of litigation,0,1
71411,Apple and Samsung Head to Court for Latest Patent Battle,0,1
71412,Apple Seeks $2bn Damages from Samsung in Fresh Patent Infringement Lawsuit,0,1
71414,"Apple, Samsung accuse each other of ripping off designs and features, again",0,1
71415,"Apple sues Samsung for $2bn, with Google now dragged into the patent wars",0,1
71416,Apple vs. Samsung. Round 2. Fight!,0,1
71417,"Apple sued Samsung, but Google, too, is a foe",0,1
71418,Apple takes the fight to Samsung's door in India,0,1
71419,With iPad Mini Apple takes the fight to Samsung's door,0,1
71420,Apple and Samsung to renew patent battle,0,1
71421,"Apple, Samsung return for second tech patent faceoff",0,1
71422,Apple is Targeting Google in Samsung Lawsuit,0,1
71423,"Samsung shifts strategy in second Apple trial, now claims all patents are worth  ...",0,1
71424,Apple And Samsung Head To Court In Latest Patent Battle,0,1
71425,"Apple, Samsung once again accuse each other of ripping off designs, features",0,1
71428,Apple-Samsung patent wars head back to court,0,1
71430,Apple's Second Quest for Samsung Ban Seen as Stretch,0,1
71431,"In Apple and Samsung's new war, Google is a wide-awake giant",0,1
71432,"Apple, Samsung ready for latest patent faceoff",0,1
71589,Ultrakam Brings 2K Video Recording To Apple's iPhone 5s,0,1
71621,"Microsoft Loses on Tablet Market, Turns to Apple",0,1
71627,Microsoft's Office for iPad a Hit on Apple's App Store Charts,0,1
71635,Microsoft Makes Big Bet on Apple's iPad,0,1
71641,"Microsoft Didn't Win Last Week, But Apple and Google Did",0,1
73847,Jury selection begins in Apple-Samsung case,1,1
73848,Latest Apple vs Samsung U.S. trial set to start; Google in background,1,1
73849,Apple-Samsung patent dispute could boost smartphone prices,1,1
73850,Why choosing jury in Apple-Samsung case may be hard,1,1
73852,Latest installment of Apple-Samsung patent dispute kicks off with jury selection,1,1
73853,Apple and Samsung return to federal court on Tuesday in their latest patent battle.,1,1
73855,Samsung changes tactics in Apple patent war,1,1
73856,Apple again seeks decisive US court ruling against Samsung,1,1
73857,"Against Samsung, Apple again seeks decisive US court ruling",1,1
73858,Apple and Samsung return to US federal court in latest patent battle,1,1
73859,Apple vs Samsung case to start before fresh jury,1,1
73860,Jury selection in latest Apple-Samsung patent lawsuit may be challenging,1,1
73861,How Google is being dragged into Apple and Samsung's court battle,1,1
73862,"Apple, Samsung Head Back to Court -- Again",1,1
73863,Apple and Samsung seek fresh bans on each others' phones,1,1
73864,Apple and Samsung case to be judged by fresh jury,1,1
73865,Apple Seeks Decisive US Court Ruling Against Samsung,1,1
73866,Apple vs. Samsung: Jury has non-tech look and feel,1,1
73867,Patent battle: Apple versus Samsung case to start before fresh jury,1,1
73868,Apple vs Samsung case to start,1,1
73869,"Apple, Samsung at it again in court",1,1
73870,Apple vs Samsung case to start before fresh jury; Google engineers will be  ...,1,1
73871,"Apple, Samsung patent wars resume",1,1
73872,Fresh jury in high-stakes patent battle to hear Apple vs Samsung case,1,1
73873,Jury selection starts in Apple-Samsung case,1,1
73874,Another Apple-Samsung skirmish heads to court,1,1
73875,VIDEO: Jury Selection Begins In Apple-Samsung Case,1,1
73876,Apple demands $2 billion from Samsung as patent infringement battle resumes  ...,1,1
73877,Apple and Samsung back in US court over $2-B worth of patent infringement,1,1
73878,"Jury selection begins in Apple, Samsung battle over smarkphone patents",1,1
73879,In Brief: Another Apple-Samsung skirmish heads to court,1,1
73880,"Latest Apple, Samsung trial starts",1,1
73882,"Apple,Samsung to renew patent battle in US court",1,1
73884,Why Google Has Nothing To Fear From Yet Another Apple Patent Lawsuit,1,1
73886,Most Jurors In Latest Apple-Samsung Trial Use IPhones,1,1
73887,Apple's Latest Suit Against Samsung May Target Google,1,1
73888,Daily Briefing: Apple vs Samsung case to start before fresh jury; 2-room HDB  ...,1,1
73890,Tech novices set to determine the fate of Apple v. Samsung,1,1
73891,"Jury selected for second California Apple v. Samsung patent trial, Apple's  ...",1,1
73892,Latest trial begins as Apple battles Samsung (but really Google),1,1
73893,Blue-Collar Jurors Will Decide Latest Round of Apple-Samsung Patent Fight,1,1
73894,Apple v. Samsung: Jury has non-tech look and feel,1,1
73895,Apple-Samsung Jury Is Seated in Patent Trial in California,1,1
73896,"Live blog: Opening statements in Apple-Samsung patent trial, 8:30 am Tuesday",1,1
73897,Jury Picked as Another Apple-Samsung Patent Trial Kicks Off in San Jose,1,1
73899,Samsung seeks Google's help in Apple battle,1,1
73900,Apple And Samsung Head Back To Court As Jurors Are Chosen For Second  ...,1,1
73901,"'I Have No Idea What An iPad Even Is,' Says Potential Apple-Samsung Juror",1,1
73902,Apple Seeks $2 Billion From Samsung in New Patent Trial,1,1
73903,"Apple, Samsung Heavyweight Legal Bout Heads Back to Court",1,1
73904,Jury Selection Begins In Apple-Samsung Case [VIDEO],1,1
73906,Here's Why Google Should Care About the Apple-Samsung Trial,1,1
73907,"Apple, Samsung continues war over mobile patents with oral arguments over  ...",1,1
73908,Jury selection begins in latest patent case involving smartphone giants Apple  ...,1,1
73909,Apple-Samsung skirmish heading to court again,1,1
73911,Apple Patent Trial: Judge Overrules Samsung's Objection to Instructional Video,1,1
73912,"Apple, Samsung Head to Court in Second US Mobile Patent Trial, Google to  ...",1,1
73913,Apple's war on Samsung has Google in crossfire,1,1
73914,Apple & Samsung battle in court (again),1,1
73915,Apple Inc. (AAPL) vs. Samsung – is the whole definition of patents at stake,1,1
73916,"Jury selection begins in Apple vs. Samsung, round 2",1,1
73918,Samsung pulls Google into Apple legal row,1,1
73919,Apple vs. Samsung: Jury Selection Begins in Smartphone Rivals' Legal Battle,1,1
73921,Another Apple-Samsung fight heads to court,1,1
73922,Samsung vs Apple Lawsuit: Ready to Square off in 2nd Patent Trial,1,1
73923,Google helping Samsung defend itself against Apple in upcoming trial,1,1
74317,"Susan Crawford: Comcast's power unveiled, courtesy of Apple rumor",1,1
77280,Apple iPhone 6 Images Reportedly Leaked Online,1,1
77281,Japan Display to Reportedly Start New Apple (AAPL) iPhone Screen Production  ...,1,1
77289,Apple Rumors: iPhone with 4.7-Inch Display Coming This Fall,1,1
77290,"Apple Inc's iPhone 6 with 4.7-inch display to enter production in May, sources say",1,1
77292,Apple iPhone 6 specs and dimensions leaked,1,1
77298,Rumor Mill: Apple to start production of 4.7-inch iPhone screen in May,1,1
77303,Apple iPhone 6 Sapphire Screens Production Could Start in May,1,1
77306,Apple rumour mill spins tales of new larger iPhones,1,1
77307,Apple Fans May Have to Wait Longer for Larger iPhone,1,1
77309,"Apple iPhone 6 Displays Reportedly Enter Mass Production In May, Coming in  ...",1,1
77314,Russian Company with Ties to Apple Says iPhone 6 Release Date in September,1,1
77315,Apple's hotly anticipated iPhone 6 phablet launch could be delayed,1,1
77316,DELAYED: Apple Is Reportedly Struggling To Make A Giant iPhone With A 5.5  ...,1,1
77318,Apple Orders Large Screens for Next iPhones: Report,1,1
77319,"Apple iPhone 6 rumour round-up: Larger display, iOS 8, fitness tracking and more",1,1
77321,iPhone 6 leaks: Images reportedly from Foxconn show Apple's next-gen  ...,1,1
77322,Apple Will Start Making The 4.7-Inch iPhone 6 In May,1,1
77325,Apple iPhone 6: Screens Production And Release Date [REPORT],1,1
77329,"Rumor: Apple to launch 4.7-inch iPhone 6 this fall, 5.5-inch model delayed",1,1
77331,New Apple Inc's iPhone 6 screens to enter production as early as May?,1,1
77342,"iPhone 6 Release Date, Features & Specs: New Apple Phone to Hit Stores by  ...",1,1
77346,Leaked images suggest Apple iPhone 6 could be much thinner,1,1
77353,"Apple iPhone 6 display production to start in May, but larger 5.5in model delayed",1,1
77354,"Larger displays, iOS 8, fitness tracking and more in Apple iPhone 6 rumour",1,1
77355,Apple's 4.7in iPhone 6 will go into production next month,1,1
77357,"iPhone 6 pics leaked: Apple accepts people's demand, screen getting bigger",1,1
77358,Apple: iPhone 6 screens 'enter production in May',1,1
77368,Apple iPhone 6 Latest Image Leak Show Protruding Camera,1,1
77369,"Apple iPhone 6 leaked casing, schematics show what it could look like",1,1
77377,Production Of Apple's 4.7-Inch iPhone To Begin Next Month,1,1
77378,Is This Apple's iPhone 6?,1,1
77380,Apple iPhone 6: Prototype Pictures from Foxconn Surface Online Revealing  ...,1,1
77383,"Apple iPhone 6 rumour round-up: Larger displays, iOS 8, fitness tracking and more",1,1
77392,"Apple to Reportedly Release 4.7-Inch iPhone 6 This Fall, 5.5-Inch Version Delayed",1,1
77393,Apple iPhone 6: Is this how it will look?,1,1
77394,Apple iPhone 6 Release Date: Production Of Bigger Displays Rumored To Begin  ...,1,1
77398,Apple iPhone 6 to come in two sizes; 4.7-inch version expected in September  ...,1,1
77403,Images of alleged Apple iPhone 6 prototype from factory leaked,1,1
77410,These photos may contain our first look at Apple's new iPhone,1,1
77433,Apple iPhone 6 Leaked Photos Possibly Confirm Rumors Of A Thinner  ...,1,1
77435,Apple boosting output at Arizona sapphire plant with new expansion,1,1
77440,The Latest Apple 'iPhone 6' Concept Features A Curved Design,1,1
77444,"Apple iPhone 6 leak continues, launch date still not known",1,1
77445,iPhone 6 Release to Come Early as Apple With Plans to Expand Arizona Plant,1,1
77450,"BBM Adds Stickers to Chat, Why Won't Apple Make Messaging More Entertaining?",1,1
77542,"Apple vs. Samsung, Again",1,1
81284,Apple mulls buyout of Japanese chip designer Renesas,1,0
81285,"Renesas in talks with Apple, others on sale of display chip unit",1,0
81286,"Renesas in talks with Apple, others on sale of display chip unit, says source",1,0
81287,Report: Apple on the verge of buying Japanese chip maker: But why?,1,0
81288,Apple in talks to purchase Renesas Electronics unit for display chips,1,0
81289,Apple may acquire Renesas' display chip unit,1,0
81290,Apple might buy a slice of Renesas,1,0
81291,Apple mulling $483m swoop for display chip maker,1,0
81293,Renesas Surges After Report of Sales of Unit to Apple,1,0
81294,Apple Inc. (AAPL) in Talks to Acquire LCD Chipmaker Renesas SP Drivers,1,0
81295,Apple keen on Renesas LCD stake: report,1,0
81296,Apple To Acquire Display Chip Maker Renesas SP Drivers [Rumor],1,0
81297,Report: Apple looking to purchase LCD chip supplier Renesas SP,1,0
81298,Apple in talks to buy Renesas stake in chip design unit for $483 million: Report,1,0
81299,Apple Inc. (AAPL) Said To Be Negotiating Stake In Renesas,1,0
81300,"Apple in talks to buy Japanese chipmaker's smartphone display unit, report says",1,0
81301,Nikkei: Apple looking to buy 55% stake in LCD chip supplier for ¥50B,1,0
81302,Apple Primed to Devour Key Japanese Chipmaker,1,0
81303,Apple Said To Be Looking To Bring Display Chip Design Mostly In-House,1,0
81304,Apple Is Looking To Buy Japanese Chipmaker Renesas SP Drivers,1,0
81305,Apple in talks for $479M stake in Japanese chipmaker Renesas SP Drivers - report,1,0
81497,Google's Nest teams with Apple and Npower to bring smarter heating control to UK,1,0
81549,Apple's $2 billion lawsuit: These are 5 patents allegedly infringed by Samsung,1,0
81550,Samsung tells court disputed Apple patents were developed by Google,1,0
81551,Samsung Wants To Use Google's Might To Battle Apple in Court,1,0
81553,Opening shots fired in Samsung versus Apple case,1,0
81554,Apple vs Samsung: Google Android cited as root of $2bn iPhone patent  ...,1,0
81555,`Apple targeting Google',1,0
81556,Apple exec takes jury back to dawn of the iPhone -- 2007,1,0
81557,Smartphone patent battle: Apple seeks $2 billion from Samsung for violating five  ...,1,0
81559,Samsung Electronics slams Apple Inc. over patent theft allegation; Google in focus,1,0
81560,"Apple, Samsung trade barbs as new patent trial opens",1,0
81561,Apple seeks decisive US court ruling against Samsung,1,0
81562,Apple-Samsung patent dispute could boost smartphone prices,1,0
81563,Phil Schiller: Samsung's Copying Causes People To Question Apple's  ...,1,0
81564,On Google in Apple patent trial Samsung puts 'blame',1,0
81565,Samsung blasts $2bn Apple patents case as 'attack on Android',1,0
81568,Apple seeks decisive Samsung ruling,1,0
81569,Apple's $2 billion lawsuit: These are the five patents allegedly infringed by  ...,1,0
81570,"Apple, Samsung go to court over patent",1,0
81571,Apple again seeks decisive US court ruling against Samsung,1,0
81572,"Apple, Samsung Head Back to Court -- Again",1,0
81573,$2b at stake for Apple-Samsung patent war,1,0
81577,Schiller Says Samsung Has 'Caused People To Question' Apple Innovations,1,0
81579,Samsung puts 'blame' on Google in Apple patent trial,1,0
81580,Apple Inc. (AAPL) Says Samsung Suffering From 'crisis of design',1,0
81582,"Apple Inc. share price up, focuses on the patent trial with Samsung Electronics Co.",1,0
81583,"Google engineers developed Apple patents, Samsung tells court",1,0
81584,Phil Schiller Testifies As Apple Seeks $2 Billion In Damages From Samsung,1,0
81585,Apple iPhone 6 to have a 4.7” screen. Phablet to come later,1,0
81586,Samsung Uses Google In Apple Patent Trial,1,0
81587,Apple says Samsung knew iPhone would be big seller,1,0
81588,Apple wants $2 billion in Samsung patent suit,1,0
81589,"Apple Inc., Samsung trade barbs as new patent trial opens",1,0
81590,No stolen Apple tech in our phones: Samsung,1,0
81591,"Apple Vs. Samsung Patent War Puts $2 Billion At Stake, Adds Android To The  ...",1,0
81592,"Apple, Samsung trade barbs as new USD 2 million patent trial opens",1,0
81593,Google Dragged in Samsung-Apple Fight,1,0
81594,"Apple, Samsung trade blows - again",1,0
81595,"Apple, Samsung trade barbs as $2B patent trial opens",1,0
81596,"Apple, Samsung trade barbs over patent",1,0
81598,Samsung secretly can't wait for Apple to launch a bigger iPhone,1,0
