,TITLE,today,tomorrow
42393,Home»Gadgets»Launches»OK Google Google Now Comes To Desktop PCs En  ...,0,0
42394,Google Now Notifications Finally Arrive On Chrome For PC,0,0
42395,Google Now Officially Pushed Out for Chrome on Desktop,0,0
42396,Google Now cards now available to Chrome users on desktops and laptops,0,0
42397,Google Now available for Windows and Mac via Chrome browser,0,0
42398,Google Now comes to Desktop,0,0
42399,Google Now to be available on personal computers,0,0
42401,VIDEO: Google Search On Android Now Warns You When Traffic Grinds To A Halt,0,0
42402,Google Now arrives in Chrome for Windows and Mac,0,0
42404,Google Now incident reports tell you which roads to avoid,0,0
42405,'Google Now' Comes to the Chrome Browser,0,0
42406,Google Now hits the desktop,0,0
42407,Google Now Notifications Are Now Available in Chrome for Mac and Windows,0,0
42408,Google Now officially launches for Chrome,0,0
42409,Google Search Updated To Provide Traffic Updates Through Google Now  ...,0,0
42410,Google Now Drops on Windows and Mac,0,0
42411,"Google Search For Android Updated, Will Notify You About Upcoming Traffic Jams",0,0
42412,Google Now officially lands on Chrome for desktop,0,0
42413,"Google Now will get you out of a jam, with new traffic updates from Waze",0,0
42414,Google Now Notifications Implemented into Google Chrome,0,0
42415,Google Now coming to Chrome browsers for PC and Mac,0,0
42416,So Much Better Than Clippy: Google Now Comes to a Desktop Near You,0,0
42417,"Starting Today, Google Now Will Notify You of Incidents to Avoid on Your Trips",0,0
42418,Google Now for Chrome is out of beta and officially in your browser,0,0
42419,Google Now arrives on Chrome for desktops and notebooks,0,0
42420,Google Now Hits Chrome - Your Browser Is Now More Powerful Than Ever,0,0
42421,Chrome for Desktop gets Google Now notification support,0,0
42422,Google Chrome Receives Google Now,0,0
42423,Google brings Google Now to Chrome for desktop,0,0
42424,Google Now: Finally on Google Chrome,0,0
42425,Google Now Notifications Land on Chrome,0,0
42427,Chrome on desktop gets Google Now notifications,0,0
42428,Google Now Virtual Assistant Rolls Out for All Chrome Users,0,0
42429,Google Now coming to Chrome browser,0,0
42430,Google Now on Chrome finally comes to Windows and Mac OS,0,0
42431,"Google Now rolls out to desktop versions of Chrome, and it's a two-way system",0,0
42432,Google Now Arrives On Chrome For Desktop Users,0,0
42433,"Google Now cards available to PC, Mac users",0,0
42434,Google Now notifications now appearing on PC/Mac computers,0,0
42435,Google Now Lands On Chrome For Windows And Mac,0,0
42436,Google Now Officially Comes to Chrome for Desktop,0,0
42437,Google Now notifications arriving for Chrome on the desktop,0,0
42492,"The Zacks Analyst Blog Highlights:Microsoft, Apple, Google, Intel and Yahoo",0,0
44821,Google Glass partners with Ray-Ban,0,0
44822,Google Announces Partnership with Luxottica for Glass Features,0,0
44823,Google Glass goes upmarket,0,0
44824,Wayfarers that connect to the web? Google joins forces with Ray-Ban maker to  ...,0,0
44825,"Google Glass to feature Ray-Ban, Oakley frames",0,0
44826,Google Glass to Get Ray-Ban & Oakley Versions,0,0
44827,Oakley to make Google Glass products,0,0
44828,"Google Glass teams up with Ray-Ban, Oakley and Vogue eyewear to produce  ...",0,0
44829,Google Glass Gets Fashionable: Luxottica Stock Up Following Google Partnership,0,0
44830,"Google Inc., Oakley, and Ray-Ban?",0,0
44831,Google Wearables to Be in Fashion - Analyst Blog,0,0
44832,Google Glass Ray-Bans Possible Due To New Partnership,0,0
44833,"Google Glass aims for 'cool' with Ray-Ban, Oakley partnership",0,0
44834,Google signs deal with Ray-Ban maker Luxottica to make Google Glass “cool”,0,0
44835,"Luxottica Group will design, produce and sell frames for Google Glass",0,0
44836,What Will Designer Google Glass Look Like? (Video.),0,0
44837,Google Glass to Become More Fashionable With Luxottica Partnership,0,0
44839,Google Glass gets Ray-Ban & Oakley overhaul,0,0
44840,"Google Glass To Get Makeover From Eyewear Company, Luxottica",0,0
44841,Ray-Ban and Oakley edition of Google Glass coming soon,0,0
44842,"Google cuts Glass deal with Ray-Ban, Oakley owner",0,0
44843,Google Glass and Luxottica Join Forces for Sexy Techie Eyewear,0,0
44844,"Google Partners with Ray-Ban, Luxottica for Google Glass Adoption",0,0
44845,"Google seeks geek chic: You got your Glass Wayfarers on, baby",0,0
44846,Google Wearables to Be in Fashion,0,0
44847,"Google Glass partners with maker of Ray-Ban, Oakley for more stylish headwear",0,0
44848,Google Glass Partners With Makers Of Ray-Ban So All The Cool Kids Will Stop  ...,0,0
44849,"Google Glass Could Go Ultra Cool with Oakley, Ray-Ban Designs",0,0
44850,Ray Ban and Oakley to Launch Google Glass Compatible Frames,0,0
44851,"Google, Luxottica Partner For Ray-Ban, Oakley-Branded Glass Frames",0,0
44852,"Google Glass To Carry Oakley, Ray Ban Label [VIDEO]",0,0
44853,Google Glass to Go Mainstream With Ray-Ban and Oakley Frames,0,0
44854,"Google Glass has style makeover, with sleek frames to counter geek factor",0,0
44855,"Google Enlists Ray-Bans, Shaolin Monks to Help Glass Look Cooler",0,0
44856,Google Strikes Deal With Luxottica Group on Luxury Glass Eyewear,0,0
44857,Google Partners With Ray-Ban and Oakley for Wearable Glasses,0,0
44858,Coming Soon: Google Glass Ray-Bans,0,0
44859,Wearable Technology Fashion: Google Glass to Receive Makeover From  ...,0,0
44860,Are Fashionable Google Glasses on the Horizon?,0,0
44861,"Ray-Ban, Oakley will frame Google Glass",0,0
44862,Google Glass getting a stylish makeover,0,0
44863,Google Glass gets fashion cred via Ray-Ban maker deal: Is it enough?,0,0
44864,If Hollywood Had (Ray-Ban) Google Glass,0,0
44865,What Will Designer Google Glass Look Like?,0,0
44866,Google Glass Just Got A LOT Less Creepy,0,0
44867,If Google Glass is Just a 'Prototype' Why is it Pairing Up with Luxury Sports  ...,0,0
44869,Google Teams Up with Luxottica,0,0
44870,Luxottica inks Google Glass deal,0,0
44871,Google partners with frame maker for Internet eyewear,0,0
44872,Google Partners With Fashion Eyewear Brand Luxottica – Ups The Google  ...,0,0
44873,Ray-Ban and Oakley for Google Glass,0,0
44874,Google Glass made more stylish with Ray-Ban and Oakley frames,0,0
44875,Ray-Ban owner signs deal with Google to design Google Glass eyewear,0,0
44876,Luxottica seals strategic partnership with Google over Glass eyewear,0,0
44877,"Google Glass to come with Ray-Ban, Oakley frames",0,0
44878,"Google looks at Ray-Ban, Oakley partnership for Glass",0,0
44879,Google partners Ray-Ban maker for Glass eyewear,0,0
44880,"Google Announces Partnership With Maker of Ray-Ban, Oakley",0,0
44881,Google to Offer Ray-Ban and Oakley Versions of Glass,0,0
44882,"Google hopes Ray-Ban, Oakley frames will make Glass more stylish",0,0
44883,"Luxottica, Google clinch Glass eyewear deal",0,0
44884,Google partners with Luxottica for Internet eyewear,0,0
44885,Google Glass fashion statement: Italian eyewear design company signs on,0,0
44886,"Google, Ray-Ban maker clinch partnership for Glass eyewear",0,0
44962,Google Play And Developer Editions of the HTC One (M8) Announced,0,0
44966,HTC One 2013 Google Play edition price drops,0,0
44977,HTC BlinkFeed launching on the Google Play store soon,0,0
44997,HTC One (M8) Developer and Google Play editions launched,0,0
45007,HTC Gallery app description reveals Google Play Edition for HTC One M8,0,0
45063,Google is Selling the HTC One (M8) With Stock Android,0,0
45076,Original HTC One Google Play Edition Receives a Price Drop,0,0
45084,HTC One M8 Google Play Edition Goes Official,0,0
45108,HTC Adds Sense 6.0 Apps from the HTC One M8 to Google Play,0,0
45134,HTC planning Google Play Edition of the new HTC One (Updated),0,0
45145,"HTC One 2 Price Announced for Verizon, AT&T and Google Play Edition",0,0
45269,"Facebook Acquires Oculus VR Googles Firm For $2 billion, Eyes The Future!",0,0
45311,Facebook buying Google Glass rival for $2 billion,0,0
48205,Home»Gadgets»Launches»OK Google Google Now Comes To Desktop PCs En  ...,0,0
48206,"Google Now Comes To Chrome, Covers Almost All Devices Now",0,0
48218,Brazil caves to Google: New bill drops local data storage requirement,0,0
48267,The HTC One Google Play Edition is Now Available,0,0
48294,HTC One (M8) Google Play Edition Now Available to Order,0,0
48354,HTC One M8 Google Play Edition Goes On Sale For $699,0,0
48355,"New HTC One Google Play Edition Released, But Samsung Galaxy S5 GPE Still  ...",0,0
48368,HTC confirms new HTC One M8 Google Play Edition,0,0
48371,HTC One (M8) Google Play and Developer editions officially unveiled,0,0
48374,HTC One M8 Google Edition Release Date Set for Next Month,0,0
48402,"Google now selling unlocked HTC One M8 Google Play Edition, which cuts out  ...",0,0
48409,"HTC One (M8) available with Verizon, AT&T, Sprint and in Google Play edition",0,0
48447,HTC One 2013 Google Play Edition now available for just $500,0,0
48450,HTC One (M8) Google Play Edition goes on sale,0,0
48476,HTC One M8 lands at Google Play store,0,0
48479,HTC One M8 or Google Nexus 5: Which should I buy?,0,0
48481,HTC One (M8) Google Play Edition shipping in 2-3 weeks,0,0
48486,Google Play Edition of HTC One M8 'Coming Soon' for $699,0,0
48492,Google-ized HTC One M8 now on sale for $699,0,0
48507,"HTC One 2 Price Announced for Verizon, AT&T and Google Play Edition",0,0
48568,Google takes a big step toward allowing their services on Windows Phone,0,0
48612,Google I/O 2014 lottery registration opens April 8th,0,0
48613,"Google I/O registration begins April 8th, attendees to be randomly selected",0,0
48614,Google's two-day I/O ticket lottery starts on April 8th,0,0
48615,"Google I/O 2014 website is now live, with registration kicking off 8 April",0,0
48616,Google's I/O Registration Lottery Happens April 8 - 10: May The Odds Be Ever In  ...,0,0
48617,"Google I/O 2014 registration opens April 8th, applicants will be randomly selected",0,0
48618,Google I/O 2014 registration in April with random selection,0,0
48619,Google I/O Site is Now Live! Let the Excitement and Rumors Begin,0,0
48652,Facebook takes page out of Google playbook with Oculus deal,0,0
48657,Does Facebook have Google envy?,0,0
48692,4 reasons why Oculus is to Facebook as Android is to Google,0,0
48703,Facebook takes page from Google playbook,0,0
48709,VIDEO: Facebook Takes Page Out Of Google Playbook With Oculus Deal,0,0
48737,Facebook Takes Page Out Of Google Playbook With Oculus Deal [VIDEO],0,0
48747,Google Inc (NASDAQ:GOOG) – Facebook and Google in tech Cold War,0,0
48761,Oculus acquisition: Why Facebook and not Google?,0,0
52149,Samsung Galaxy S5 vs. Google Nexus 5 vs. LG G2: What is the Best Choice?,0,0
52240,Facebook's Oculus vs. Google Glass: The Coming War Over Our Eyeballs,0,0
52351,Facebook and Google in tech cold war,0,0
52367,Facebook takes page out of Google playbook with Oculus deal,0,0
52398,Oculus deal: Is Facebook following Google's footsteps?,0,0
52400,Oculus deal Is Facebook following Google s footsteps,0,0
52402,Facebook takes leaf out of Google's book with Oculus buy,0,0
52461,Facebook takes page from Google playbook with Oculus acquisition,0,0
52481,Google: Gov Requests for User Info Up 120% Over 4 Years,0,0
52482,Google video reveals how the company handles search warrants for user data,0,0
52483,Govts seek increasing volumes of data from Google,0,0
52484,Google Releases its Latest Transparency Report,0,0
52485,Video: Here's how Google handles 50000 government requests in a year,0,0
52486,Google Transparency Report: US Made More Requests For User Data Than  ...,0,0
52489,Google: Govt. Data Requests Up 120 Percent Since 2009,0,0
52490,US user info requests up 120pc since 2010 – Google Transparency Report,0,0
52491,Government requests to see Google users' data double in four years,0,0
52492,Google Sees Government Requests For Information Balloon 120% Over Four  ...,0,0
52493,Government Requests For Google User Data Up 120 Percent In Four Years,0,0
52494,User info requests up 120pc since 2010 – Google Transparency Report,0,0
52495,UK police requested data on 3000 Google accounts in six months,0,0
52496,Google transparency report shows increase in requests,0,0
52497,Google Transparency Report shows rising requests numbers,0,0
52498,Google turns over less user data as government requests rise,0,0
52499,Google uses animation to portray itself as tough on government snooping,0,0
52500,Government requests at Google increase 120 percent -- your privacy is under  ...,0,0
52502,Google transparency report: government requests up 120 percent since 2009,0,0
52504,Google: User info requests have jumped 120 percent in four years,0,0
52505,Google: Government Requests for User Data Up 120%,0,0
52506,Good news: Google stats show government demands for user accounts have  ...,0,0
52507,Google Received 27477 Government Requests for User Data,0,0
52508,Google (GOOG) Transparency Report: Requests for User Info Up 120% Over  ...,0,0
52961,Google Chromecast getting Slingbox support in near future,0,0
52964,Google Chromecast Vs. Apple TV: Which is better and for what type of users?,0,0
52968,Report: Slingbox Coming to Google's Chromecast,0,0
52973,Google faces penalty,0,0
52974,Competition Commission fines Google Rs. 1 crore,0,0
52975,Google slapped with Rs 1-crore fine by fair trade regulator,0,0
52976,"Competition Commission slaps Rs 1 crore fine on Google for ""non cooperation  ...",0,0
52977,Competition Commission slaps Rs 1 crore fine on Google,0,0
52978,CCI slaps Rs.1 crore penalty on Google,0,0
52979,Competition Commission of India slaps Rs 1 crore fine on Google,0,0
52980,Competition Commission slaps Rs 1 crore penalty on Google,0,0
52981,Competition Commission imposes Rs 1 crore fine on Google,0,0
52982,CCI slaps Rs 1 crore fine on Google,0,0
52983,India Fines Google For Not Complying With Antitrust Probe,0,0
52984,Competition Commission of India imposes Rs 1 crore fine on Google,0,0
52985,Competition Commission slaps Rs 1 crore fine on Google Inc.,0,0
53059,"Microsoft Makes Office Mobile Free to Download, Looks to Move in On Google  ...",0,0
57395,Roku Streaming Stick takes on Google Chromecast,1,0
57530,Google reportedly testing Android 4.4.3 Kit Kat update.,1,0
57600,"State-sponsored hack attacks heavily targeting journalists, Google researchers  ...",1,0
57601,Media under attack from hackers: Google researchers,1,0
57602,Media under attack from hackers: Google,1,0
57603,"Google: Hackers targeting journalists, news organizations",1,0
57606,Google claims 84 percent of online news sites are hacked by governments,1,0
57609,"Journalists, media under attack from hackers - Google",1,0
57616,Facebook's Drones Will Battle Google's Balloons to Spread Internet Access,1,0
57670,"Mark Zuckerberg to use drones, satellites for Internet like Google Loon",1,0
61759,Cold War Between Facebook and Google,0,0
61765,Facebook's Oculus Rift vs Google Glass: What's the difference?,0,0
61790,Facebook Joins Google In The Hunt For The Future,0,0
61977,"Opinion: Office 365, Microsoft's Cloud-based future, and why Google should be  ...",0,0
62043,Why Zuckerberg prefers drones to Google's balloons,0,0
62056,"Zuck: Web drones, not balloons (cough, cough Google) are way forward",0,0
62105,Facebook Drones To Fly In Dogfight Vs. Google Balloons FB GOOG,0,0
62138,Does Facebook Have Google Envy?,0,0
64787,Google says government requests 'up 120%',0,0
64788,How Google Responds to Search Warrants (in One Plain Language Stop Motion  ...,0,0
64789,Govts seek increasing volumes of data from Google,0,0
64790,Google reports 120pc rise in government requests for user data,0,0
64791,Government requests for Google data soar,0,0
64793,Google Reports Government Requests on the Rise,0,0
64795,Google and Yahoo reveal US far ahead in requesting user data,0,0
64797,Google says number of data requests up 120% in past four years,0,0
64799,Google: Gov't requests for data up 120%,0,0
64800,Google says government requests for user data rose 120% over 4 years,0,0
64801,Governments request Google to share user information,0,0
64803,Indian government made 2513 requests for user information to Google in the  ...,0,0
64804,Google says government requests 'up 120%' in four years,0,0
64805,"Governments want more personal data, says Google",0,0
64806,Governments Demanded of Google Information On 42 000 Accounts,0,0
64807,Google says government data requests are up 120% since 2009,0,0
64808,Google complied with 66% of Indian govt's 2513 user data requests during July  ...,0,0
64810,Google releases its latest government data request transparency report,0,0
64811,Google sees 120% jump in govt. snoop-data requests over four years,0,0
64812,Google sees 120 percent jump in government snoop-data requests over four years,0,0
64813,Do you know how Google responds to search warrants?,0,0
64814,Google 'Transparency Report' shows rise in government groping,0,0
64816,"Requests information from users risen up to 120 percent, ninth update by Google",0,0
64817,Data demands report of users from government by Google and Yahoo,0,0
64818,"Indian Govt Makes 4401 User Account Requests To Google, 66% Complied  ...",0,0
64820,Google Blog: Transparency Report: Requests for user information up 120  ...,0,0
64821,Google: Requests for user information up 120 percent,0,0
64822,Government agencies push Google for more user data,0,0
64823,Australia ramps up requests for Google user data,0,0
64824,Australian government requests to Google increase fivefold,0,0
64825,"Google, Yahoo report government data demands",0,0
64826,Google transparency report reveals government data requests increase 120  ...,0,0
64828,Government Requests for Google User Data Continue to Climb,0,0
64830,US government requests for Google user data jump 120% since 2009,0,0
64916,Android Apps 2014: Best Educational Apps To Try Out With Your Kids on Google  ...,0,0
64919,Mining malware shows up in Google Play Store apps,0,0
64921,Hidden crypto currency-mining code spotted in apps on Google Play,0,0
64924,Legit Google Play apps found to be covertly mining digital currency,0,0
64928,Apps with millions of Google Play downloads covertly mine cryptocurrency,0,0
64932,Download Android apps from Google Play without Google account,0,0
64933,Google Taking Android Corporate With New Features,0,0
64934,Google Reportedly Getting Down To Business With Enterprise-Friendly Features  ...,0,0
64935,Google building business-specific features into next Android version: Report,0,0
64937,Google looking to boost Android business usage,0,0
64938,Google is reportedly cleaning up Android's security flaws for a major push into  ...,0,0
64943,Android for Business – is Google looking to beef up security for enterprise users?,0,0
64945,"Google Reportedly Focusing on Enterprise Apps, Better Encryption and Other  ...",0,0
64947,Google is Reportedly Building New Android Business Features,0,0
64952,New Google Now Voice Commands for Android Mostly Miss the Mark,0,0
64953,Android bug that crashed Google Play can brick devices too,0,0
64980,Google Search app for Android gets voice command for playing music,0,0
64989,Google adds 'Australian made',0,0
65093,"App updates of the week: Microsoft Office, Google Now, Skype and more!",0,0
65158,Oculus acquisition: Why Facebook and not Google?,0,0
66611,Facebook's Oculus Vs Google Glass: The Telecommunications War Begins,0,0
66761,Google beats back Yahoo to reclaim No. 1 spot in US Web desktop traffic,0,0
68444,The Apple-Samsung Patent Trial Begins this Week with Google Finally Stepping  ...,0,0
68763,Yahoo Might Build Its Own YouTube. Competition To Google's YouTube?,0,0
68993,Why Zuckerberg prefers drones to Google's balloons,0,0
68996,Facebook and Google Race to Bring the Internet to the Rest of the World,0,0
69008,Will Facebook's drones pop Google's loony bubbles?,0,0
69010,Google and Facebook fight for web supremacy with drones and balloons,0,0
71322,New Apple vs. Samsung legal battle even more important for Google than last time,0,1
71333,"Apple is suing Samsung for another $2 billion, and Google's been asked to help  ...",0,1
71348,Apple vs. Samsung Lawsuit Drags in Google,0,1
71351,"Apple sues Samsung for $2bn in patent clash, Google Android caught in crossfire",0,1
71359,Google's stake in Apple vs. Samsung tech patent battle,0,1
71362,Samsung looks to Google for help in its latest legal battle with Apple,0,1
71363,Samsung looks to Google for help in it's latest legal battle with Apple,0,1
71368,Apple's war on Samsung has Google in crossfire,0,1
71369,Apple vs Samsung fight may hurt Google,0,1
71371,"Apple Wants $2 Billion from Samsung, but the Real Target Is Google",0,1
71373,"Apple Inc. (AAPL) Sues Samsung For $2 Billion, Google (GOOG) Is Unnamed  ...",0,1
71415,"Apple sues Samsung for $2bn, with Google now dragged into the patent wars",0,1
71417,"Apple sued Samsung, but Google, too, is a foe",0,1
71422,Apple is Targeting Google in Samsung Lawsuit,0,1
71426,Google joins court battle,0,1
71431,"In Apple and Samsung's new war, Google is a wide-awake giant",0,1
71641,"Microsoft Didn't Win Last Week, But Apple and Google Did",0,1
71807,Google Chromecast Expands Content Lineup,0,1
73538,Google kicks off April Fools' Day gags with 'Pokémon Challenge',1,1
73539,Gotta' map em' all - Google Map's Pokémon challenge,1,1
73540,Google brings Pokémon to Google Maps,1,1
73541,Google Maps Pokemon is the very best,1,1
73542,Pokemon hunting among Google's list of April Fools' Day jokes,1,1
73543,Google releases Pokemon augmented reality game for April Fools,1,1
73547,Watch: Google's Pokemon April Fool prank just won the internet hands down,1,1
73549,Google's April Fool's Pokémon Prank Finally Lets You Catch 'Em All,1,1
73550,Google wants to make you a Pokémon master for April Fools',1,1
73551,Google's April Fool prank: An augmented reality game that makes you 'Pokemon  ...,1,1
73552,Google Maps April Fools' joke challenges you to become a Pokemon master,1,1
73553,Pokemon Challenge: 'Gotta catch em all' on Google Maps,1,1
73554,Google Maps plays April Fool's Day joke on users with Pokémon challenge,1,1
73555,"For April Fools,Pokemon augmented reality game releaseed by Google",1,1
73556,Google's April Fools' Day pranks: A Roundup,1,1
73557,Google kicks off April Fools' Day with a Google Maps Pokemon Challenge that's  ...,1,1
73558,Google looking for the world's best 'Pokemon Master'. Here's how to apply,1,1
73559,Google's April Fools' Day pranks: From Gmail Shelfies to Pokemon Maps and more,1,1
73561,Google Maps Is Taken Over By Pokémon In April Fools' Prank,1,1
73562,You Can Contribute to Google Maps by Catching Pokémon,1,1
73563,Google Translate Does The Emoji Dance (April Fool's),1,1
73564,Google releases Pokemon augmented reality game for April Fool's Day,1,1
73565,Google Has Added Pokémon To Google Maps,1,1
73566,"Be a Pokemon Master, Google tells users in April Fool's prank",1,1
73567,April Fool's Day Best Pranks from Google,1,1
73568,Google Map them all: Pokémon!,1,1
73570,Google uses augmented reality to create Pokemon April Fool joke,1,1
73572,Google's first April Fools' joke lets you capture Pokémon on its Maps app,1,1
73573,"Google Maps now lets you discover wild Pokemon in your area, gotta catch 'em  ...",1,1
73574,VIDEO: Google Wants To Make You A Pokémon Master For April Fool's,1,1
73575,Google incorporating Pokemon hunt into Maps,1,1
73576,Google April Fools' 2014 Is All About Catching Pokémon,1,1
73577,Popular 'Pokémon Challenge' Google's big April Fool's joke,1,1
73578,April Fools! Google lets Pokemon roam free on Google Maps - Catch them if you  ...,1,1
73579,Become a Google Pokemon Master?,1,1
73581,Pokemon Master | Google Teases Dream Job (On April Fool's Day),1,1
73582,"Google's Pokémon Challenge Asks You To Prove You're The Very Best, Like No  ...",1,1
73583,"Google April Fools joke adds Pokémon to Google Maps, challenges you to catch  ...",1,1
73585,Google lays down Pokémon challenge for April Fools' Day,1,1
73586,Google Celebrates April 1 With Pokemon Challenge,1,1
73587,Gotta Catch Them All: Google Maps & Pokémon Team Up To Offer Dream Job at  ...,1,1
73588,Google Maps App Features Pokemon Challenge To 'Catch 'Em All',1,1
73589,Pokemon Google Map Master! Hints On How To Find Them!,1,1
73592,Google Wants To Make You A Pokémon Master For April Fool's,1,1
73593,Google celebrates April Fools' Day with Pokemon challenge,1,1
73594,Catch 'Em All in New 'Pokemon' Feature for Google Maps,1,1
73595,Google Maps' April Fools' Day prank is every Pokemon fan's dream come true,1,1
73597,Happy early April Fools' Day: Google is looking for Pokemon Masters,1,1
73598,Google Maps Adds Pokemon Challenge Mini-Game,1,1
73600,Google pranks the world by putting Pokemon in Google Maps,1,1
73601,Google Maps adds Pokemon for April Fools,1,1
73602,Spend your April Fools' catching Pokemon with Google Maps [VIDEO],1,1
73604,Bet you didn't know Google Maps could let you do this,1,1
73605,All of Google's Jokes for April Fools' Day 2014,1,1
73606,Google Maps want you to catch em' all for April Fools' Day,1,1
73608,Google Maps Launches Actual Pokémon Mini-Game For April Fools,1,1
73609,Google Maps seeks Pokemon Master for April Fools' Day,1,1
73610,"Google Seeks ""World's Best Pokemon Master""",1,1
73611,The Secret to Catching All the Pokémon on Google Maps,1,1
73612,Google Maps' Pokémon Challenge is not a joke.,1,1
73613,Google Maps Japan April Fools' Day joke: Catch Pokémon,1,1
73614,Google Helps Kick Off April Fools' Day With Pokémon Mapping [VIDEO],1,1
73615,Pokémon invade Google Maps for April Fools,1,1
73616,Google Pokémon: April Fools' Challenge Hides Digital Monsters In Google Maps,1,1
73617,Google Pokemon April Fools Day: Here's How iPhone and Android Users Can  ...,1,1
73618,April Fools' Day joke on Google: Pokemon Google Maps challenge,1,1
73619,"Google announces new Pokémon Master position, Google Maps update",1,1
73620,Google Maps debuts Pokémon Challenge in honor of April Fool's Day,1,1
73621,Google's April Fools Joke: Pokemon On Google Maps,1,1
73622,Google Begins April Fools' Day With Pokemon Prank,1,1
73623,Google kicks off April Fools with Pokemon challenge,1,1
73624,Google 'debuts' Pokemon augmented reality app for April Fools' -- VIDEO,1,1
73625,Google gets the jump on April Fools with new “Pokémon Master” job listing,1,1
73626,"With Google Maps, Become the Pok&#233;mon Master You've Always Wanted  ...",1,1
73627,[What Does That Say?] Google Translates Text In Chrome To Emoji For April  ...,1,1
73628,Pokemon are REAL: Google Maps launches new game!,1,1
73629,Google Maps overrun with Pokemon for April Fool's Day: Dual Screen Nexus  ...,1,1
73630,Google announces challenge for potential Pokemon Masters,1,1
73631,Google Put Pokémon Inside Google Maps For April Fools',1,1
73632,How To Find Pokémon On Google Maps,1,1
73633,"Google Maps launches Pokemon Challenge, gotta catch 'em all",1,1
73634,Google Maps Pokemon Master Challenge Real? April Fools' Day Prank Actually  ...,1,1
73635,Google Maps updated with Pokemon Challenge,1,1
73636,"Google Adds Pokemon To Google Maps (No, Really!) [Video]",1,1
73637,Catch Pokemon on your phone using Google Maps,1,1
73638,Pokemon Masters Wanted: Google Maps Launches April Fool's Prank With Fake  ...,1,1
73639,You can catch Pokémon on Google Maps for April Fools' Day,1,1
73640,Pokemon Google Maps April Fools joke for 2014,1,1
73641,"Google Maps, Pokémon team up for large-scale April Fool's prank",1,1
73642,Google Maps Gets Overrun by Pokemon,1,1
73643,Catch them all: Google kicks off April Fools' with Pokemon Challenge,1,1
73644,"Become A PokéMaster, Google Maps For iOS Lets You Catch 150 Pokémon",1,1
73645,Google's April Fools' Day Jokes For 2014: Google Maps Pokémon Challenge  ...,1,1
73646,"VIDEO: Google Maps Launches ""Pokémon"" Challenge",1,1
73647,Pokemon invade Google Maps for April Fools,1,1
73648,Google Is Now Hiring A Pokémon Master...Wait What?,1,1
73649,Google partners with Pikachu in Google Maps: Pokémon Challenge [April Fools!],1,1
73650,Where To Find Pokemon On Google Maps App Challenge: See The List Of 60  ...,1,1
73651,Google Lets You Catch Em All In Google Maps Pokemon Challenge For April  ...,1,1
73652,Google Maps Lets You Catch Pokémon Now,1,1
73653,Google wants you to be a Pokemon Master,1,1
73654,Dual-screen Nexus gaming teased by Google Maps Pokemon,1,1
73655,"Google Kicks off April Fools Early With ""Pokémon Challenge"" Google Maps Update",1,1
73656,Google invites you to take the Pokemon Challenge in its latest April Fools 'prank',1,1
73657,Google chooses you to become a Pokémon Master on April Fools',1,1
73658,Google Maps Pokémon Challenge sees you hunt through the streets,1,1
73848,Latest Apple vs Samsung U.S. trial set to start; Google in background,1,1
73861,How Google is being dragged into Apple and Samsung's court battle,1,1
73870,Apple vs Samsung case to start before fresh jury; Google engineers will be  ...,1,1
73884,Why Google Has Nothing To Fear From Yet Another Apple Patent Lawsuit,1,1
73887,Apple's Latest Suit Against Samsung May Target Google,1,1
73892,Latest trial begins as Apple battles Samsung (but really Google),1,1
73899,Samsung seeks Google's help in Apple battle,1,1
73906,Here's Why Google Should Care About the Apple-Samsung Trial,1,1
73912,"Apple, Samsung Head to Court in Second US Mobile Patent Trial, Google to  ...",1,1
73913,Apple's war on Samsung has Google in crossfire,1,1
73918,Samsung pulls Google into Apple legal row,1,1
73923,Google helping Samsung defend itself against Apple in upcoming trial,1,1
74144,Google+ now showing total profile views to prove people are actually there,1,1
74145,Google Adds View Counts To Google+ Profiles,1,1
74146,Google+ profiles and pages updated to display total content views,1,1
74147,Google+ now shows the number of times your profile or content has been  ...,1,1
74148,"Google+ Pages Show Total Profile, Post and Photo Views",1,1
74149,Google+ profiles get page view counts,1,1
74150,Here's how to disable Google+ view counts on your public profile,1,1
74151,"Now Google+ Shows You How Many Times Your Profile, Content Have Been  ...",1,1
74152,Google+ now shows how many views your content gets,1,1
74153,"Google+ Adds ""Views"" Element To Profiles",1,1
74154,Google+ adds page view counts to user profiles,1,1
74155,"Google+ Now Shows The Number Of Times Your Content Has Been Viewed, But  ...",1,1
74156,Google+ Adds Total Content View Counts To Profile Pages,1,1
77262,David Hasselhoff Will Photobomb Your Google+ Photos,1,1
77265,Google+ unveils David Hasselhoff photobombs,1,1
77266,Make Your Photos More #Hoffsome With This Google+ Prank,1,1
77267,Google+ Unveils David Hasselhoff Photobomb Feature,1,1
77268,Google Now Photobombs your Auto-Awesome Photos with David Hasselhoff,1,1
77269,Google's Latest Auto Awesome Effect Photobombs Your Photos With David  ...,1,1
77270,Happy April Fool's: Google offers David Hasselhoff photobomb,1,1
77271,Google+ Rolls Out David Hasselhoff Photobomb Feature,1,1
77272,Google Plus April Fools Photobombs with David Hasslehoff,1,1
77273,"Store Photos on Google+, Get Photobombed by David Hasselhoff",1,1
77275,New Google+ feature lets The Hoff photobomb all your photos,1,1
77545,Gmail at 10: How Google dominated email,1,1
